Ticker,Quarter,EPS,BPS,PER,PBR,ROE,ROA,ROIC,Debt_ratio
TRMB,18.03/30,0.49,10.75,70.09,3.33,5.10,2.70,17.00,116.00
TRMB,17.12/29,0.46,9.58,86.42,4.24,4.90,2.70,18.90,78.80
CTRA,24.09/30,1.65,17.66,14.28,1.36,9.50,6.00,8.40,54.40
CTRA,24.06/30,1.73,17.56,15.14,1.52,10.10,6.40,8.90,59.30
CTRA,24.03/31,1.71,17.45,16.12,1.60,10.10,6.40,8.80,60.00
CTRA,23.12/31,2.13,17.25,11.81,1.47,12.70,8.10,11.00,56.50
CTRA,23.09/30,2.88,16.98,9.11,1.60,17.70,11.20,14.50,57.10
CTRA,23.06/30,3.96,16.77,6.15,1.51,24.60,15.50,19.80,57.00
CTRA,23.03/31,5.21,16.55,4.56,1.49,33.00,20.40,26.00,59.20
CTRA,22.12/31,5.08,15.90,4.77,1.53,33.00,20.00,25.50,59.10
CTRA,22.09/30,5.50,15.98,5.23,1.64,32.90,19.60,25.10,60.30
CTRA,22.06/30,4.16,15.18,7.32,1.71,29.90,17.30,22.20,69.30
CTRA,22.03/31,2.72,14.47,13.38,1.87,23.40,13.20,17.10,73.00
CTRA,21.12/31,2.29,23.34,13.35,1.32,24.80,13.70,17.30,69.10
CTRA,21.09/30,0.88,5.82,24.73,3.74,15.40,7.60,9.60,103.40
CTRA,21.06/30,0.68,5.75,25.57,3.03,12.20,6.00,7.50,100.50
CTRA,21.03/31,0.68,5.78,27.47,3.25,12.40,6.10,7.50,97.40
CTRA,20.12/31,0.50,5.55,32.28,2.93,9.30,4.50,5.70,104.20
CTRA,20.09/30,0.53,5.32,32.01,3.27,10.10,4.80,6.80,108.60
CTRA,20.06/30,0.79,5.43,21.30,3.16,14.80,7.20,9.40,109.00
CTRA,20.03/31,1.14,5.44,14.51,3.16,21.30,10.50,13.20,108.50
CTRA,19.12/31,1.63,5.17,10.43,3.30,30.20,15.20,18.30,108.60
CTRA,19.09/30,1.89,5.37,9.09,3.32,36.10,18.30,20.60,100.70
CTRA,19.06/30,1.95,5.56,11.55,4.15,38.00,19.30,22.00,94.60
CTRA,19.03/31,1.61,5.49,15.73,4.76,32.50,16.30,19.30,93.10
CTRA,18.12/31,1.24,4.69,17.30,4.62,25.50,12.90,16.20,101.10
CTRA,18.09/30,0.53,4.75,41.82,4.74,10.40,5.30,-0.20,99.60
NTNX,24.10/31,-0.40,-2.57,-208.49,N/A,N/A,-3.20,-3.70,N/A
NTNX,24.07/31,-0.51,-2.98,-99.84,N/A,N/A,-4.90,-5.80,N/A
NTNX,24.04/30,-0.06,-2.52,"-1,239.93",N/A,N/A,-0.50,0.50,N/A
NTNX,24.01/31,-0.30,-2.51,-202.62,N/A,N/A,-2.60,-2.20,N/A
NTNX,23.10/31,-0.73,-2.66,-50.74,N/A,N/A,-6.90,-7.60,N/A
NTNX,23.07/31,-1.09,-3.03,-27.97,N/A,N/A,-10.50,-11.90,N/A
NTNX,23.04/30,-1.71,-3.36,-14.06,N/A,N/A,-16.50,-18.80,N/A
NTNX,23.01/31,-1.91,-3.38,-14.79,N/A,N/A,-18.40,-20.80,N/A
NTNX,22.10/31,-2.13,-3.46,-13.01,N/A,N/A,-20.40,-22.90,N/A
NTNX,22.07/31,-3.62,-3.63,-4.25,N/A,N/A,-34.40,-38.10,N/A
NTNX,22.04/30,-4.69,-3.25,-5.48,N/A,N/A,-43.80,-48.40,N/A
NTNX,22.01/31,-4.79,-3.32,-5.83,N/A,N/A,-44.70,-48.50,N/A
NTNX,21.10/31,-5.68,-3.24,-6.17,N/A,N/A,-52.30,-55.90,N/A
NTNX,21.07/31,-5.02,-4.90,-7.36,N/A,N/A,-45.20,-49.80,N/A
NTNX,21.04/30,-4.25,-3.60,-6.41,N/A,N/A,-39.80,-46.60,N/A
NTNX,21.01/31,-4.88,-3.75,-6.29,N/A,N/A,-47.90,-60.50,N/A
NTNX,20.10/31,-4.59,-2.74,-5.41,N/A,N/A,-47.10,-64.00,N/A
NTNX,20.07/31,-4.48,-1.41,-5.07,N/A,N/A,-48.00,-69.00,N/A
NTNX,20.04/30,-4.62,-0.94,-4.52,N/A,"-1,255,335.20",-48.40,-70.90,N/A
NTNX,20.01/31,-4.54,-0.34,-7.34,N/A,-695.00,-46.50,-71.30,N/A
NTNX,19.10/31,-4.09,0.34,-7.30,86.86,-321.30,-41.60,-67.60,"2,837.80"
NTNX,19.07/31,-3.43,1.03,-6.80,22.59,-189.80,-34.60,-59.60,855.60
NTNX,19.04/30,-2.88,1.67,-15.30,25.75,-141.90,-29.40,-47.90,489.90
NTNX,19.01/31,-2.24,2.15,-23.53,23.80,-104.10,-23.40,-36.70,372.40
NTNX,18.10/31,-1.95,2.46,-21.75,16.64,-93.40,-21.30,-33.30,311.10
HRL,24.10/27,1.47,14.58,21.16,2.13,10.20,5.90,15.20,67.90
HRL,24.07/28,1.42,14.34,22.48,2.23,10.00,5.80,15.00,66.60
HRL,24.04/28,1.40,14.39,25.23,2.45,9.80,5.60,14.90,79.10
HRL,24.01/28,1.46,14.34,21.32,2.16,10.30,5.90,15.10,72.20
HRL,23.10/29,1.45,14.16,21.62,2.22,10.30,5.90,14.50,73.80
HRL,23.07/30,1.61,14.12,25.55,2.91,11.50,6.60,15.80,74.00
HRL,23.04/30,1.71,14.07,23.67,2.88,12.40,7.00,16.60,73.20
HRL,23.01/29,1.79,13.94,25.08,3.22,13.10,7.40,17.50,74.40
HRL,22.10/30,1.82,13.83,25.65,3.40,13.60,7.60,18.30,76.50
HRL,22.07/31,1.83,13.48,26.89,3.66,13.90,7.70,18.30,78.40
HRL,22.05/01,1.75,13.47,29.75,3.89,13.60,7.50,17.10,78.70
HRL,22.01/30,1.69,13.08,27.67,3.61,13.40,7.80,18.30,80.60
HRL,21.10/31,1.66,12.89,25.26,3.29,13.50,8.10,19.80,82.00
HRL,21.07/25,1.58,12.53,29.79,3.78,13.00,8.20,21.10,81.60
HRL,21.04/25,1.63,12.40,28.23,3.74,13.70,9.00,26.20,47.50
HRL,21.01/24,1.63,12.13,27.63,3.74,14.00,9.40,28.50,51.90
HRL,20.10/25,1.66,11.94,29.48,4.17,14.60,10.00,30.70,54.10
HRL,20.07/26,1.71,11.63,29.16,4.32,15.20,10.80,34.70,53.10
HRL,20.04/26,1.71,11.45,27.08,4.07,15.40,11.30,37.50,36.20
HRL,20.01/26,1.81,11.39,25.76,4.15,16.50,12.10,38.90,36.00
HRL,19.10/27,1.80,11.08,22.13,3.66,16.70,12.20,41.00,36.90
HRL,19.07/28,1.81,11.02,22.43,3.75,17.10,12.20,40.40,35.00
HRL,19.04/28,1.83,11.01,21.49,3.63,17.60,12.40,39.70,34.50
HRL,19.01/27,1.75,10.67,23.32,3.89,17.30,11.90,38.20,43.00
HRL,18.10/28,1.86,10.55,21.69,3.92,18.90,12.80,37.70,45.30
OMC,24.09/30,7.32,20.20,13.87,5.12,39.50,5.20,44.60,614.30
OMC,24.06/30,7.23,18.56,12.16,4.83,41.10,5.40,45.60,636.10
OMC,24.03/31,7.40,18.04,12.92,5.37,43.70,5.60,46.70,648.30
OMC,23.12/31,6.91,18.27,12.31,4.74,42.40,5.40,44.40,658.70
OMC,23.09/30,6.88,16.30,10.55,4.56,43.80,5.50,42.90,657.50
OMC,23.06/30,6.79,15.86,13.68,6.02,45.30,5.50,44.00,678.90
OMC,23.03/31,6.65,15.41,13.96,6.14,45.90,5.40,44.60,693.30
OMC,22.12/31,6.36,15.95,12.64,5.12,44.50,5.20,45.50,714.20
OMC,22.09/30,6.23,13.40,9.92,4.71,44.00,5.00,46.00,760.30
OMC,22.06/30,6.11,13.80,10.11,4.62,41.80,4.90,48.40,760.60
OMC,22.03/31,6.03,14.40,13.71,5.91,40.10,4.90,52.20,753.30
OMC,21.12/31,6.53,15.39,11.06,4.76,43.00,5.30,55.60,753.70
OMC,21.09/30,6.42,15.29,11.18,4.74,43.00,5.30,55.20,665.70
OMC,21.06/30,6.22,15.57,12.77,5.14,43.90,5.20,48.50,651.50
OMC,21.03/31,4.51,14.94,16.35,4.97,34.40,3.90,34.00,682.70
OMC,20.12/31,4.37,14.35,14.18,4.35,35.70,3.90,32.00,780.40
OMC,20.09/30,4.42,12.28,11.05,4.03,37.20,4.00,33.30,782.80
OMC,20.06/30,4.29,11.26,12.46,4.85,36.90,3.90,34.30,819.70
OMC,20.03/31,6.08,11.29,8.93,4.86,52.40,5.40,48.70,847.80
OMC,19.12/31,6.06,13.11,13.17,6.18,52.80,5.30,52.60,820.30
OMC,19.09/30,5.94,11.33,12.87,6.91,53.80,5.40,61.30,838.70
OMC,19.06/30,5.94,10.95,13.55,7.49,54.60,5.50,76.20,916.20
OMC,19.03/31,5.86,10.79,12.32,6.77,54.90,5.60,88.20,921.60
OMC,18.12/31,5.83,11.37,12.37,6.44,53.70,5.70,106.00,844.50
OMC,18.09/30,5.16,10.62,12.92,6.41,47.50,5.10,99.90,820.50
ARE,24.09/30,1.64,104.15,73.52,1.14,1.50,0.70,0.90,86.60
ARE,24.06/30,0.81,104.41,146.40,1.12,0.80,0.40,0.60,83.10
ARE,24.03/31,1.07,105.23,122.53,1.23,1.00,0.50,0.60,81.20
ARE,23.12/31,0.54,106.29,238.30,1.19,0.50,0.30,0.40,76.60
ARE,23.09/30,1.38,107.66,73.34,0.93,1.30,0.60,0.70,75.50
ARE,23.06/30,3.36,108.65,35.33,1.05,3.00,1.50,1.40,73.90
ARE,23.03/31,4.52,109.10,29.47,1.15,4.10,2.10,1.80,75.30
ARE,22.12/31,3.18,115.62,46.57,1.26,2.90,1.50,1.40,67.70
ARE,22.09/30,3.26,107.96,43.01,1.30,3.10,1.60,1.60,74.40
ARE,22.06/30,1.82,105.01,81.15,1.38,1.80,0.90,1.10,74.60
ARE,22.03/31,2.76,105.85,79.88,1.90,2.60,1.40,1.40,74.80
ARE,21.12/31,3.82,104.47,61.33,2.13,3.90,2.00,2.00,69.10
ARE,21.09/30,6.72,96.63,31.49,1.98,6.90,3.60,3.20,78.70
ARE,21.06/30,6.68,96.21,29.73,1.89,7.30,3.70,3.30,76.40
ARE,21.03/31,5.89,95.03,30.00,1.73,6.70,3.30,3.10,80.50
ARE,20.12/31,6.01,86.89,31.61,2.05,7.40,3.60,3.30,80.00
ARE,20.09/30,4.36,84.86,38.56,1.89,5.50,2.60,2.60,89.50
ARE,20.06/30,3.29,74.74,51.93,2.17,4.50,2.10,2.30,95.40
ARE,20.03/31,2.15,75.98,68.93,1.80,2.90,1.40,1.80,94.30
ARE,19.12/31,3.12,76.99,53.01,2.10,4.40,2.10,2.30,92.80
ARE,19.09/30,1.02,68.69,145.52,2.24,1.60,0.80,1.40,103.90
ARE,19.06/30,3.45,67.55,42.07,2.09,5.20,2.50,2.70,100.00
ARE,19.03/31,3.28,67.12,45.34,2.12,5.00,2.50,2.70,94.20
ARE,18.12/31,3.52,68.28,34.04,1.69,5.40,2.60,2.80,89.50
ARE,18.09/30,4.20,64.99,30.93,1.94,6.80,3.30,3.30,97.40
BLDR,24.09/30,10.25,38.28,18.23,5.08,26.90,11.40,22.30,145.00
BLDR,24.06/30,11.40,36.10,12.02,3.93,30.30,13.00,25.30,149.10
BLDR,24.03/31,11.69,40.64,17.35,5.13,31.50,13.60,26.70,125.30
BLDR,23.12/31,11.94,37.04,13.37,4.35,33.70,14.50,28.80,121.90
BLDR,23.09/30,12.00,36.77,9.89,3.40,34.00,14.80,29.50,134.40
BLDR,23.06/30,13.13,34.20,9.37,4.01,38.80,17.20,34.40,147.20
BLDR,23.03/31,15.72,33.98,5.01,2.63,48.90,21.90,44.00,125.00
BLDR,22.12/31,16.82,30.64,3.47,1.92,53.80,23.80,47.70,113.50
BLDR,22.09/30,16.33,33.64,3.28,1.76,55.30,24.20,49.00,120.80
BLDR,22.06/30,14.59,30.15,3.46,1.81,52.10,23.50,48.50,135.30
BLDR,22.03/31,11.23,29.00,5.20,2.22,41.90,19.80,41.90,134.60
BLDR,21.12/31,8.48,23.79,9.51,3.42,33.20,16.60,36.50,123.10
BLDR,21.09/30,7.38,27.04,7.54,1.94,33.20,16.30,34.80,95.70
BLDR,21.06/30,5.13,26.47,9.87,1.61,28.40,12.70,26.10,93.80
BLDR,21.03/31,3.41,24.13,20.05,1.92,23.70,9.00,18.00,88.20
BLDR,20.12/31,2.66,9.89,15.20,4.14,32.10,8.10,15.30,262.10
BLDR,20.09/30,1.83,8.63,17.71,3.78,24.00,5.90,11.90,298.40
BLDR,20.06/30,1.77,7.85,11.65,2.64,24.70,6.00,11.90,311.00
BLDR,20.03/31,1.67,7.17,7.29,1.70,24.80,5.80,11.70,327.30
BLDR,19.12/31,1.90,7.13,13.26,3.57,30.20,6.80,12.00,293.90
BLDR,19.09/30,2.00,6.73,10.23,3.05,34.30,7.30,12.70,323.30
BLDR,19.06/30,1.96,6.08,8.56,2.77,36.80,7.20,12.30,361.60
BLDR,19.03/31,1.88,5.48,7.07,2.43,39.10,6.90,11.60,405.90
BLDR,18.12/31,1.76,5.20,6.10,2.10,41.10,6.50,11.00,391.70
BLDR,18.09/30,0.95,4.69,15.25,3.13,24.90,3.50,10.10,493.30
ZG,24.09/30,-0.57,20.02,-107.77,3.08,-2.90,-2.00,-3.20,32.30
ZG,24.06/30,-0.61,19.28,-75.45,2.36,-3.10,-2.10,-3.20,47.30
ZG,24.03/31,-0.69,19.88,-70.28,2.40,-3.50,-2.40,-3.50,46.30
ZG,23.12/31,-0.68,19.38,-83.86,2.93,-3.50,-2.40,-3.30,47.00
ZG,23.09/30,-0.66,19.41,-66.42,2.30,-3.50,-2.40,-3.00,47.00
ZG,23.06/30,-0.76,19.20,-63.26,2.57,-4.00,-2.70,-3.40,47.50
ZG,23.03/31,-0.58,19.28,-73.68,2.27,-3.00,-2.10,-2.60,46.30
ZG,22.12/31,-0.42,18.51,-73.46,1.66,-2.20,-1.40,-1.60,46.40
ZG,22.09/30,-1.13,19.14,-23.81,1.50,-6.00,-3.60,-6.30,46.20
ZG,22.06/30,-2.15,19.13,-13.84,1.68,-11.00,-6.30,-10.80,45.30
ZG,22.03/31,-2.14,19.32,-21.44,2.52,-10.50,-5.90,-9.40,62.80
ZG,21.12/31,-2.02,21.37,-30.03,2.97,-9.50,-5.50,-8.40,100.20
ZG,21.09/30,-0.75,22.71,-101.70,3.89,-4.10,-2.50,-1.60,87.80
ZG,21.06/30,0.65,22.75,205.42,5.38,2.90,1.90,6.60,55.50
ZG,21.03/31,0.23,22.65,593.51,5.74,1.10,0.70,4.20,49.80
ZG,20.12/31,-0.70,21.18,-195.24,6.67,-3.90,-2.40,-0.70,57.90
ZG,20.09/30,-1.49,18.73,-74.50,5.36,-8.20,-4.90,-3.90,59.00
ZG,20.06/30,-1.96,18.33,-29.59,3.04,-11.50,-6.70,-7.20,60.30
ZG,20.03/31,-1.93,16.21,-17.72,2.08,-11.80,-7.00,-8.10,71.90
ZG,19.12/31,-1.48,16.65,-31.07,2.76,-9.10,-5.70,-6.50,78.50
ZG,19.09/30,-1.49,16.68,-20.22,1.77,-9.10,-6.10,-9.10,76.00
ZG,19.06/30,-1.18,15.93,-39.50,2.86,-7.20,-5.30,-9.20,47.20
ZG,19.03/31,-0.85,16.05,-41.46,2.13,-5.30,-4.10,-8.60,38.30
ZG,18.12/31,-0.61,16.51,-53.30,1.96,-3.90,-3.10,-7.40,31.30
ZG,18.09/30,-0.54,16.40,-89.97,2.69,-3.40,-2.80,-14.80,26.60
JBHT,24.09/30,5.50,39.48,30.89,4.39,13.90,6.80,10.60,108.10
JBHT,24.06/30,5.81,39.81,27.32,4.05,14.80,7.20,10.80,106.50
JBHT,24.03/31,6.30,40.36,31.28,4.94,16.20,7.80,11.80,102.30
JBHT,23.12/31,6.97,39.67,28.29,5.02,18.40,8.80,13.30,108.10
JBHT,23.09/30,7.43,38.90,25.11,4.85,20.20,9.60,14.60,108.40
JBHT,23.06/30,8.20,37.77,21.87,4.80,23.10,11.00,16.80,110.80
JBHT,23.03/31,8.81,36.61,19.71,4.80,25.90,12.20,18.60,105.20
JBHT,22.12/31,9.21,35.21,18.62,4.92,28.20,13.10,20.10,112.40
JBHT,22.09/30,9.56,33.78,16.07,4.63,30.60,14.20,21.80,112.00
JBHT,22.06/30,8.87,31.89,17.54,4.96,29.80,13.60,21.60,118.10
JBHT,22.03/31,8.06,31.02,24.55,6.47,28.40,12.90,20.40,116.10
JBHT,21.12/31,7.14,29.59,28.21,6.89,26.30,11.80,18.70,117.90
JBHT,21.09/30,6.30,27.79,26.15,6.02,24.40,10.80,16.80,122.90
JBHT,21.06/30,5.60,26.53,28.78,6.15,22.60,9.90,15.00,125.90
JBHT,21.03/31,5.13,25.76,32.43,6.53,21.50,9.40,13.90,126.40
JBHT,20.12/31,4.74,24.60,28.54,5.55,20.70,8.90,12.90,128.00
JBHT,20.09/30,4.65,23.54,26.85,5.36,21.10,9.00,13.00,132.30
JBHT,20.06/30,4.57,22.66,25.92,5.31,21.40,9.00,12.90,132.30
JBHT,20.03/31,4.66,21.54,19.54,4.29,22.60,9.30,13.20,135.70
JBHT,19.12/31,4.77,21.12,24.11,5.49,23.50,9.60,13.50,141.30
JBHT,19.09/30,4.22,20.55,25.66,5.39,21.30,8.70,12.40,145.60
JBHT,19.06/30,4.31,19.89,21.01,4.66,22.20,9.20,13.00,153.90
JBHT,19.03/31,4.45,20.27,22.43,5.00,23.30,10.00,14.20,141.70
JBHT,18.12/31,4.43,19.21,20.75,4.83,24.00,10.40,15.10,142.30
JBHT,18.09/30,7.10,19.04,16.54,6.25,39.80,17.30,15.80,126.90
GEN,24.09/27,0.98,3.41,27.27,8.06,28.80,3.90,20.00,637.40
GEN,24.06/28,0.95,3.17,25.81,7.94,27.10,3.80,13.80,683.10
GEN,24.03/29,0.96,3.36,23.16,6.67,26.50,3.80,12.50,638.00
GEN,23.12/29,2.20,3.78,10.50,6.05,59.50,8.60,11.70,573.40
GEN,23.09/29,2.23,3.77,8.00,4.68,68.50,8.90,12.20,579.80
GEN,23.06/30,2.12,3.65,8.90,5.09,70.80,8.50,15.10,575.50
GEN,23.03/31,2.16,3.58,8.13,4.99,109.90,10.10,17.30,624.90
GEN,22.12/30,0.90,2.03,25.20,10.66,84.70,5.00,19.00,"1,083.40"
GEN,22.09/30,0.99,2.88,19.47,6.78,195.70,6.60,25.20,835.30
GEN,22.07/01,1.43,-0.52,15.12,N/A,N/A,12.80,54.20,N/A
GEN,22.04/01,1.41,-0.16,18.75,N/A,N/A,12.30,48.40,N/A
GEN,21.12/31,1.53,-0.17,16.61,N/A,N/A,13.70,50.40,N/A
GEN,21.10/01,1.49,-0.40,16.77,N/A,N/A,13.60,44.60,N/A
GEN,21.07/02,1.04,-0.86,25.57,N/A,N/A,9.60,31.50,N/A
GEN,21.04/02,0.92,-0.85,22.50,N/A,N/A,8.70,26.70,N/A
GEN,21.01/01,0.97,-0.83,20.81,N/A,N/A,8.80,27.80,N/A
GEN,20.10/02,5.07,-0.80,3.73,N/A,169.10,33.40,119.70,N/A
GEN,20.07/03,6.18,-0.85,2.96,N/A,111.30,32.50,91.90,N/A
GEN,20.04/03,6.05,0.02,2.83,"1,098.10",77.60,26.90,85.70,"77,250.00"
GEN,20.01/03,5.71,13.97,4.36,1.86,57.30,22.30,58.10,113.70
GEN,19.10/04,1.41,9.86,15.95,2.37,15.80,5.70,15.50,165.50
GEN,19.07/05,0.18,8.48,132.09,2.94,2.00,0.70,6.40,192.70
GEN,19.03/29,0.05,9.08,474.05,2.56,0.50,0.20,3.70,177.80
GEN,18.12/28,-0.11,9.27,-191.25,2.01,-1.10,-0.40,3.00,178.60
GEN,18.09/28,1.80,9.44,10.89,2.22,22.20,7.60,15.80,172.80
CSL,24.09/30,28.24,60.19,15.36,7.53,47.30,20.50,41.50,134.50
CSL,24.06/30,28.28,63.52,14.02,6.42,47.40,20.50,36.70,124.00
CSL,24.03/31,17.23,59.82,21.81,6.54,29.50,12.60,23.40,132.40
CSL,23.12/31,15.18,56.69,19.82,5.38,25.90,11.10,21.70,134.00
CSL,23.09/30,14.40,59.07,17.58,4.43,24.50,10.40,19.70,133.10
CSL,23.06/30,13.94,59.80,18.03,4.31,23.90,9.90,20.80,136.70
CSL,23.03/31,15.88,59.85,13.90,3.78,27.70,11.20,23.50,132.70
CSL,22.12/31,17.56,58.39,13.19,4.03,31.80,12.40,26.00,138.80
CSL,22.09/30,16.63,58.61,16.52,4.77,31.30,11.80,26.80,154.20
CSL,22.06/30,14.47,55.50,16.12,4.29,28.50,10.50,23.20,163.60
CSL,22.03/31,10.61,51.41,22.75,4.78,21.90,8.20,18.10,173.40
CSL,21.12/31,7.91,50.09,30.76,4.93,16.90,6.50,14.50,175.60
CSL,21.09/30,7.00,48.66,27.69,4.07,15.10,6.10,13.10,178.00
CSL,21.06/30,6.20,46.23,29.87,4.13,13.60,5.80,12.80,141.50
CSL,21.03/31,5.69,45.51,28.25,3.64,12.50,5.30,12.40,138.50
CSL,20.12/31,5.80,46.56,26.04,3.29,12.70,5.40,12.20,131.20
CSL,20.09/30,6.10,45.75,19.52,2.70,13.50,5.80,13.60,134.30
CSL,20.06/30,6.63,45.92,17.40,2.61,14.60,6.50,15.20,130.80
CSL,20.03/31,7.92,45.13,15.39,2.78,17.50,8.00,18.30,150.10
CSL,19.12/31,8.19,46.45,19.40,3.47,18.10,8.70,20.70,108.00
CSL,19.09/30,7.94,47.28,17.98,3.07,17.70,8.50,19.90,106.70
CSL,19.06/30,7.18,45.32,19.07,3.10,16.10,7.90,18.40,108.90
CSL,19.03/31,6.38,43.91,18.44,2.78,14.50,7.10,17.20,110.00
CSL,18.12/31,10.02,43.00,9.79,2.30,22.90,11.30,25.10,102.10
CSL,18.09/30,10.25,45.23,11.40,2.69,24.00,11.80,23.90,100.80
MANH,24.09/30,3.51,4.54,78.66,62.00,84.60,32.30,384.90,151.20
MANH,24.06/30,3.27,3.92,74.19,63.12,84.50,31.70,547.30,176.50
MANH,24.03/31,3.05,3.89,80.42,64.30,85.30,31.30,"1,096.10",181.60
MANH,23.12/31,2.82,4.50,75.08,47.64,84.10,30.70,N/A,142.00
MANH,23.09/30,2.64,3.41,73.56,58.02,84.10,30.10,N/A,172.70
MANH,23.06/30,2.32,2.76,84.95,72.69,75.20,27.20,N/A,209.00
MANH,23.03/31,2.18,2.91,70.56,53.45,67.30,25.80,N/A,193.20
MANH,22.12/31,2.03,3.61,58.74,33.40,60.60,24.40,N/A,151.40
MANH,22.09/30,1.76,3.17,74.71,42.11,51.10,21.50,N/A,159.80
MANH,22.06/30,1.86,3.32,60.96,34.65,51.90,22.80,N/A,146.40
MANH,22.03/31,1.85,3.44,73.98,40.34,51.60,23.20,N/A,135.70
MANH,21.12/31,1.72,3.95,89.07,39.26,48.80,22.20,"3,695.70",115.30
MANH,21.09/30,1.72,3.77,87.86,40.66,50.50,23.10,963.10,115.50
MANH,21.06/30,1.54,3.34,93.32,43.37,47.90,21.80,559.80,123.60
MANH,21.03/31,1.36,3.22,85.73,36.59,45.70,20.30,382.90,124.00
MANH,20.12/31,1.36,3.45,76.59,30.52,50.90,21.70,277.00,112.60
MANH,20.09/30,1.30,2.96,72.68,32.27,54.80,22.00,240.00,121.80
MANH,20.06/30,1.33,2.41,69.88,39.15,59.80,23.10,214.90,149.00
MANH,20.03/31,1.35,1.98,36.38,25.24,60.80,23.70,199.90,176.50
MANH,19.12/31,1.32,2.21,59.42,35.82,57.80,23.10,205.40,161.70
MANH,19.09/30,1.46,2.36,54.67,34.22,63.40,26.80,282.60,150.80
MANH,19.06/30,1.47,2.39,46.52,28.95,65.60,29.00,411.50,140.60
MANH,19.03/31,1.57,2.24,34.78,24.64,73.40,33.00,787.40,147.30
MANH,18.12/31,1.58,2.22,26.46,18.83,74.20,35.00,"34,554.50",108.70
MANH,18.09/30,1.54,2.13,34.76,25.71,69.80,34.30,"14,486.80",108.30
DGX,24.09/30,7.44,60.80,20.55,2.54,12.90,5.80,15.30,135.90
DGX,24.06/30,7.41,59.61,18.10,2.30,13.00,6.10,16.30,109.20
DGX,24.03/31,7.43,57.95,17.42,2.29,13.30,6.20,16.40,116.40
DGX,23.12/31,7.49,56.10,18.15,2.46,13.60,6.40,16.40,121.80
DGX,23.09/30,6.71,57.37,17.93,2.13,12.40,5.80,14.80,109.20
DGX,23.06/30,6.92,55.80,19.83,2.52,13.00,6.10,15.60,114.20
DGX,23.03/31,6.83,54.02,19.86,2.60,12.90,6.10,15.60,110.80
DGX,22.12/31,7.97,51.74,18.83,3.02,15.20,7.20,18.50,117.20
DGX,22.09/30,10.19,53.75,11.58,2.30,19.40,9.20,24.10,111.50
DGX,22.06/30,12.04,54.80,10.52,2.43,23.20,11.00,28.60,107.00
DGX,22.03/31,15.04,53.59,8.69,2.56,30.00,14.10,35.50,110.20
DGX,21.12/31,15.55,52.53,10.64,3.29,31.30,14.80,37.20,110.60
DGX,21.09/30,16.66,51.97,8.13,2.78,33.90,16.10,40.40,111.70
DGX,21.06/30,16.78,47.19,7.67,2.92,34.80,16.40,41.70,117.30
DGX,21.03/31,13.18,50.71,9.51,2.54,28.00,13.10,34.00,105.90
DGX,20.12/31,10.47,50.15,11.22,2.38,23.20,10.80,27.70,106.80
DGX,20.09/30,8.09,47.41,13.92,2.40,18.80,8.50,22.10,120.30
DGX,20.06/30,5.51,43.52,20.27,2.61,13.20,6.00,16.20,121.90
DGX,20.03/31,5.81,42.22,13.51,1.89,14.20,6.50,17.40,112.20
DGX,19.12/31,6.28,41.88,16.77,2.55,15.60,7.10,19.60,126.90
DGX,19.09/30,5.34,41.52,19.69,2.57,13.60,6.30,18.40,113.60
DGX,19.06/30,5.31,40.44,18.74,2.51,13.70,6.40,18.90,114.50
DGX,19.03/31,5.22,39.48,16.70,2.28,13.70,6.50,19.00,124.70
DGX,18.12/31,5.29,38.33,15.40,2.17,14.20,6.80,19.60,110.00
DGX,18.09/30,6.19,39.10,17.09,2.77,16.80,8.00,20.50,105.70
KEY,24.09/30,0.01,17.76,"3,159.71",0.94,N/A,N/A,0.10,"1,026.10"
KEY,24.06/30,0.77,15.87,18.66,0.91,5.00,0.40,0.50,"1,167.50"
KEY,24.03/31,0.79,15.65,20.20,1.02,5.20,0.40,0.50,"1,188.80"
KEY,23.12/31,0.88,15.79,16.36,0.92,5.90,0.40,0.50,"1,186.30"
KEY,23.09/30,1.24,14.41,8.76,0.75,8.40,0.60,0.70,"1,306.50"
KEY,23.06/30,1.50,14.94,6.18,0.62,10.20,0.70,0.90,"1,308.80"
KEY,23.03/31,1.77,15.46,7.05,0.82,11.90,0.90,1.00,"1,279.10"
KEY,22.12/31,1.93,14.56,9.03,1.21,12.70,1.00,1.10,"1,310.80"
KEY,22.09/30,2.18,14.37,7.30,1.12,13.50,1.10,1.30,"1,330.00"
KEY,22.06/30,2.28,15.61,7.48,1.11,13.30,1.20,1.40,"1,196.20"
KEY,22.03/31,2.47,16.59,8.85,1.36,13.80,1.30,1.60,"1,083.80"
KEY,21.12/31,2.63,18.40,8.55,1.24,14.30,1.40,1.70,969.50
KEY,21.09/30,2.56,18.58,8.36,1.18,13.90,1.40,1.70,968.20
KEY,21.06/30,2.32,18.74,8.89,1.12,12.70,1.30,1.60,909.50
KEY,21.03/31,1.76,18.28,11.30,1.10,9.70,1.00,1.20,899.20
KEY,20.12/31,1.27,18.58,12.95,0.89,7.00,0.70,0.90,847.30
KEY,20.09/30,1.15,18.31,10.37,0.66,6.40,0.70,0.80,862.30
KEY,20.06/30,1.13,18.14,10.72,0.68,6.40,0.70,0.80,875.90
KEY,20.03/31,1.36,18.00,7.44,0.58,7.90,0.90,1.10,797.10
